"X1","X2","X3","X4","X5","X6"
0.964824281834488,0.841817660767339,0.580878179197731,0,0,0
0.445006849483766,0.989147220811861,0.702466440985362,0.105883320202308,0.110897586812917,0
0.138707202687596,0.248250301366089,0.980976156087518,0.570774127634369,0.335493248469493,0.127386049815472
0.361982729105283,0.226470017591333,0.0743774095246814,0.981431577861828,0.664647736132998,0.73015051303258
0.293155367104209,0.262221912644434,0.121518905026086,0.279955676536777,0.962410834113584,0.679043568860786
0.431214273995475,0.256164088971734,0.0815222875651786,0.35048979380053,0.263559912683829,0.984661561936327
